UDI,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Failure Injected
534,-1.252365645148799,-0.4755536884785243,0.7598594343341296,-1.021916652734101,-0.5648146991909357,0,0,0,0,0,0,1
535,-1.252365645148799,-0.4755536884785243,0.4698024723371911,-0.6607767241548985,-0.5333933368259982,0,0,0,0,0,0,1
536,-1.3023616787764485,-0.4755536884785243,-0.9693263006476192,1.2452395655686714,-0.5019719744610606,0,0,0,0,0,0,1
567,-1.2023696115211493,-0.205950146056333,0.0124049553420188,-0.6306817301066312,0.8962786507786628,0,0,0,0,0,0,1
568,-1.1523735778935282,-0.17963435658264879,0.7877495268338351,-0.9817899940030786,0.9434106943260692,0,0,0,0,0,0,1
569,-1.1023775442658783,-0.15331856710896458,2.210144244318822,-1.7943548333062846,0.9905427378734756,0,0,0,0,0,0,1
570,-1.1523735778935282,-0.19440366324080907,0.3191959728387807,-0.4802067598652967,1.0219641002384132,0,0,0,0,0,0,1
571,-1.1523735778935282,-0.10068698816159616,-0.2274498401554495,0.1016297917345295,1.0690961437858195,0,0,0,0,0,0,1
572,-1.1023775442658783,-0.006970313082345053,0.7654374528340707,-1.1021699701961465,1.1005175061507573,0,0,0,0,0,0,1
573,-1.1023775442658783,0.08674636199686786,-1.0474185596467949,0.90416296635498,1.1476495496981636,0,0,0,0,0,0,1
574,-1.0523815106382577,0.11306215147055207,-0.3724783211539187,0.5028963790447548,1.179070912063101,0,0,0,0,0,0,1
575,-1.0523815106382577,0.20677882654980329,-0.556552931651976,0.1718514445138192,1.2104922744280389,0,0,0,0,0,0,1
576,-1.0523815106382577,0.1656937304179205,-0.7183154681502685,1.5461895060513404,1.2576243179754452,0,0,0,0,0,0,1
577,-1.1523735778935282,0.057207748680509096,-0.5509749131520348,1.1148279246928483,1.3047563615228517,0,0,0,0,0,0,1
578,-1.1523735778935282,0.08352353815419333,0.291305880339075,-0.2294151427964059,1.3833097674351955,0,0,0,0,0,0,1
579,-1.1023775442658783,0.1772402132334444,-0.0322191926575101,-0.3197001249412072,1.4147311298001333,0,0,0,0,0,0,1
580,-1.1023775442658783,0.1361551171015617,0.8993098968326577,-0.8714416824927665,1.4461524921650708,0,0,0,0,0,0,1
581,-1.1023775442658783,0.22987179218081283,1.445955709826888,-1.4532782340925934,1.493284535712477,0,0,0,0,0,0,1
582,-1.1023775442658783,0.18878669604893017,-0.8075637641493265,0.2922314207068864,1.5404165792598836,0,0,0,0,0,0,1
583,-1.1023775442658783,0.21510248552261435,-1.1031987446462062,0.9242262957204916,1.5718379416248212,0,0,0,0,0,0,1
584,-1.1523735778935282,0.17401738939076983,0.8825758413328343,-0.7811567003479657,1.603259303989759,0,0,0,0,0,0,1
585,-1.2023696115211493,0.20033317886445406,-0.6681133016507984,0.8239096488929353,1.6818127099021027,0,0,0,0,0,0,1
586,-1.2023696115211493,0.1592480827325713,2.5782934653149363,-1.9548614682303749,1.7603661158144468,0,0,0,0,0,0,1
619,-0.9023934097553372,-0.0037474892396704,-0.5900210426516227,0.42264306158271,-0.627657423920811,0,0,0,0,0,0,1
620,-0.8523973761276875,0.022568300234013808,-0.1772476736559794,0.4728013849964882,-0.549104018008467,0,0,0,0,0,0,1
621,-0.8523973761276875,0.11628497531326491,-0.8354538566490322,0.964352954451514,-0.5176826556435293,0,0,0,0,0,0,1
622,-0.8523973761276875,0.1426007647869491,-0.7294715051501508,0.5329913730930215,-0.470550612096123,0,0,0,0,0,0,1
623,-0.8024013425000663,0.23631743986616194,1.0387603593311858,-0.8012200297134773,-0.4391292497311854,0,0,0,0,0,0,1
624,-0.8024013425000663,0.19523234373431753,2.159942077819352,-1.6338481983821946,-0.391997206183779,0,0,0,0,0,0,1
625,-0.8523973761276875,0.22154813320800176,-0.1660916366560971,-0.2394468074791617,-0.3605758438188413,0,0,0,0,0,0,1
626,-0.8523973761276875,0.24786392268168594,0.0347170293417833,-0.3698584483549854,-0.2820224379064973,0,0,0,0,0,0,1
627,-0.8024013425000663,0.2741797121553702,-0.0322191926575101,-0.4802067598652967,-0.2506010755415597,0,0,0,0,0,0,1
628,-0.8024013425000663,0.30049550162905436,-0.4673046356529179,0.2220097679275974,-0.2191797131766221,0,0,0,0,0,0,1
629,-0.8024013425000663,0.3268112911027386,-1.1366668556458528,1.7869494584374754,-0.1877583508116845,0,0,0,0,0,0,1
630,-0.8523973761276875,0.35312708057642284,-0.0879993776569214,0.5931813611895553,-0.1406263072642781,0,0,0,0,0,0,1
631,-0.8523973761276875,0.3120419844445401,-0.4394145431532122,0.7637196607964014,-0.1092049448993405,0,0,0,0,0,0,1
632,-0.8024013425000663,0.3383577739182243,0.0849191958412534,-0.269541801527429,-0.0777835825344029,0,0,0,0,0,0,1
633,-0.8523973761276875,0.36467356339190854,-0.6681133016507984,0.7135613373826232,-0.0463622201694653,0,0,0,0,0,0,1
634,-0.8523973761276875,0.3909893528655928,-0.5398188761521525,0.3925480675344427,0.0321911857428786,0,0,0,0,0,0,1
635,-0.8523973761276875,0.34990425673370995,-0.1772476736559794,0.1618197798310635,0.0636125481078162,0,0,0,0,0,0,1
636,-0.8523973761276875,0.44362093181296114,1.7806368198233555,-1.6137848690166836,0.0950339104727538,0,0,0,0,0,0,1
637,-0.8523973761276875,0.40253583568107837,-0.4226804876533889,0.3925480675344427,0.1264552728376914,0,0,0,0,0,0,1
638,-0.9023934097553372,0.294049853943667,0.2578377693394283,-0.2595101368446733,0.1578766352026291,0,0,0,0,0,0,1
669,-1.252365645148799,-0.7451572309007539,1.1112745998304203,-1.6037532043339278,1.3675990862527267,0,0,0,0,0,0,1
670,-1.252365645148799,-0.7188414414270697,-0.3780563396538599,-0.2294151427964059,1.3990204486176645,0,0,0,0,0,0,1
671,-1.2023696115211493,-0.6251247663478186,1.579828153825475,-1.463309898775349,1.4775738545300083,0,0,0,0,0,0,1
672,-1.252365645148799,-0.6662098624797013,0.0849191958412534,-0.5203334185963199,1.508995216894946,0,0,0,0,0,0,1
673,-1.2023696115211493,-0.6398940730060171,-0.5900210426516227,0.3223264147551537,1.5404165792598836,0,0,0,0,0,0,1
674,-1.2023696115211493,-0.6135782835323329,-0.5007727466525647,0.7737513254791571,1.58754862280729,0,0,0,0,0,0,1
675,-1.1023775442658783,-0.5198616084530818,-0.4617266171529768,0.1216931211000411,-1.6959837443286896,0,0,0,0,0,0,1
676,-1.1023775442658783,-0.4261449333738305,-0.6402232091510928,0.5530547024585329,-1.6645623819637518,0,0,0,0,0,0,1
677,-1.0523815106382577,-0.33242825829461764,0.2132136213398993,-0.530365083279075,-1.6174303384163455,0,0,0,0,0,0,1
678,-1.0523815106382577,-0.30611246882093346,-0.339010210154272,-0.0287818491412933,-1.5388769325040017,0,0,0,0,0,0,1
679,-1.1023775442658783,-0.2797966793472492,-1.359787595643498,2.128026057651167,-1.507455570139064,0,0,0,0,0,0,1
680,-1.1023775442658783,-0.253480889873565,-0.9302801711480312,0.7336246667481341,-1.4603235265916574,0,0,0,0,0,0,1
681,-1.1023775442658783,-0.2945659860054095,-0.5955990611515638,0.2621364266586198,-1.42890216422672,0,0,0,0,0,0,1
682,-1.1523735778935282,-0.33565108213729233,0.6538770828352481,-0.6808400535204094,-1.3817701206793134,0,0,0,0,0,0,1
683,-1.1023775442658783,-0.3093352926636081,-0.7183154681502685,0.8840996369894685,-1.334638077131907,0,0,0,0,0,0,1
684,-1.1523735778935282,-0.28301950318992386,1.8698851158224132,-1.5636265456029053,-1.256084671219563,0,0,0,0,0,0,1
685,-1.1523735778935282,-0.2567037137162397,-0.0043291001578045,0.3223264147551537,-1.2246633088546257,0,0,0,0,0,0,1
686,-1.1523735778935282,-0.2303879242425555,0.5423167128364257,-1.0319483174168569,-1.1932419464896875,0,0,0,0,0,0,1
687,-1.1523735778935282,-0.20407213476887126,-0.1939817291558027,0.0414398036379956,-1.1461099029422814,0,0,0,0,0,0,1
688,-1.1523735778935282,-0.17775634529518702,-0.0433752296573924,0.2420730972931082,-1.0989778593948751,0,0,0,0,0,0,1
719,-1.252365645148799,-0.8125581165062826,-0.3445882286542132,-0.099003501920583,0.2992727658448483,0,0,0,0,0,0,1
720,-1.3023616787764485,-0.7862423270325984,-0.5119287836524469,1.8170444524857428,0.3306941282097859,0,0,0,0,0,0,1
721,-1.3023616787764485,-0.6925256519533856,1.5073139133262403,-1.623816533699439,0.3621154905747235,0,0,0,0,0,0,1
722,-1.252365645148799,-0.6662098624797013,0.8769978228328932,-0.9115683412237894,0.3935368529396611,0,0,0,0,0,0,1
723,-1.252365645148799,-0.6398940730060171,-0.6234891536512694,0.4728013849964882,0.4249582153045987,0,0,0,0,0,0,1
724,-1.3023616787764485,-0.6135782835323329,-0.2162938031555673,0.6333080199205777,0.4563795776695363,0,0,0,0,0,0,1
725,-1.252365645148799,-0.5872624940586486,-0.829875838149091,0.4627697203137324,0.5035116212169427,0,0,0,0,0,0,1
726,-1.3023616787764485,-0.6283475901904931,0.5646287868361902,-0.5805234066928531,0.5349329835818804,0,0,0,0,0,0,1
727,-1.3023616787764485,-0.602031800716809,0.4976925648368967,-0.2595101368446733,0.5663543459468179,0,0,0,0,0,0,1
728,-1.3523577124040698,-0.7105177824542204,-0.2218718216555084,-0.2394468074791617,0.6134863894942243,0,0,0,0,0,0,1
729,-1.3023616787764485,-0.6168011073750075,-0.6346451906511517,1.034574607230803,0.6920397954065683,0,0,0,0,0,0,1
730,-1.3523577124040698,-0.6578862035068519,0.2634157878393695,-0.2294151427964059,0.7391718389539748,0,0,0,0,0,0,1
731,-1.3523577124040698,-0.6315704140331677,-0.3780563396538599,1.074701265961826,0.7705932013189124,0,0,0,0,0,0,1
732,-1.3523577124040698,-0.6052546245594835,-0.6011770796515049,1.3054295536652054,0.8177252448663187,0,0,0,0,0,0,1
733,-1.4023537460317193,-0.5789388350857994,2.14878604081947,-1.7943548333062846,0.8648572884137251,0,0,0,0,0,0,1
734,-1.4523497796593403,-0.6874248168232487,-0.6569572646509162,0.2019464385620858,0.8962786507786628,0,0,0,0,0,0,1
735,-1.50234581328699,-0.6611090273495646,-1.3040074106440869,1.4659361885892956,0.9434106943260692,0,0,0,0,0,0,1
736,-1.5523418469146395,-0.6347932378758804,0.1016532513410768,-0.7610933709824549,1.0219641002384132,0,0,0,0,0,0,1
737,-1.5523418469146395,-0.6758783340077252,0.0904972143411945,-0.1792568193826278,1.0533854626033508,0,0,0,0,0,0,1
738,-1.5523418469146395,-0.6495625445340409,-0.3613222841540365,-0.0789401725550715,1.0848068249682885,0,0,0,0,0,0,1
770,-1.5523418469146395,-1.3517652013507035,-1.092042707646324,0.4527380556309766,-1.4603235265916574,0,0,0,0,0,0,1
771,-1.6023378805422608,-1.3254494118770193,-0.8242978196491499,1.445872859223784,-1.42890216422672,0,0,0,0,0,0,1
772,-1.6023378805422608,-1.2991336224033352,-1.2705392996444398,1.8672027758995209,-1.3974808018617824,0,0,0,0,0,0,1
773,-1.6023378805422608,-1.272817832929651,-0.4784606726528002,1.104796260010093,-1.3189273959494383,0,0,0,0,0,0,1
774,-1.6023378805422608,-1.2465020434559668,-0.160513618156156,-0.0588768431895606,-1.2403739900370945,0,0,0,0,0,0,1
775,-1.6023378805422608,-1.2875871395878495,-0.5063507651525058,0.8840996369894685,-1.2089526276721567,0,0,0,0,0,0,1
776,-1.6523339141699105,-1.3286722357196938,-0.4784606726528002,0.6032130258723112,-1.177531265307219,0,0,0,0,0,0,1
777,-1.6523339141699105,-1.3023564462460098,-0.3947903951536833,-0.0789401725550715,-1.1461099029422814,0,0,0,0,0,0,1
778,-1.6523339141699105,-1.2760406567723255,-0.87449998614862,0.7536879961136456,-1.114688540577344,0,0,0,0,0,0,1
779,-1.6523339141699105,-1.1149230960875456,0.2299476768397227,-0.7811567003479657,-1.083267178212406,0,0,0,0,0,0,1
780,-1.6023378805422608,-1.0886073066138615,0.7096572678346594,-1.021916652734101,-1.0518458158474686,0,0,0,0,0,0,1
781,-1.5523418469146395,-1.0622915171401772,-0.7238934866502097,1.074701265961826,-1.020424453482531,0,0,0,0,0,0,1
782,-1.6023378805422608,-1.035975727666493,0.7598594343341296,-1.0319483174168569,-0.9732924099351248,0,0,0,0,0,0,1
783,-1.6023378805422608,-1.0770608237983759,0.8881538598327754,-0.9216000059065448,-0.941871047570187,0,0,0,0,0,0,1
784,-1.6523339141699105,-1.0507450343246916,0.2243696583397816,-0.6607767241548985,-0.9104496852052494,0,0,0,0,0,0,1
785,-1.6523339141699105,-1.0244292448510075,1.139164692330126,-1.2125182817064584,-0.8318962792929054,0,0,0,0,0,0,1
786,-1.5523418469146395,-0.9307125697717562,-0.2330278586553906,0.4828330496792433,-0.8004749169279678,0,0,0,0,0,0,1
787,-1.5523418469146395,-0.8369958946925048,1.1280086553302435,-1.1222332995616573,-0.7533428733805614,0,0,0,0,0,0,1
788,-1.5523418469146395,-0.8106801052188206,-0.5788650056517404,0.5329913730930215,-0.7219215110156237,0,0,0,0,0,0,1
789,-1.5523418469146395,-0.7843643157451363,-0.5509749131520348,0.6333080199205777,-0.6905001486506862,0,0,0,0,0,0,1
820,-1.6023378805422608,-1.6213687437728947,-0.785251690149562,0.6734346786516008,0.5663543459468179,0,0,0,0,0,0,1
821,-1.6523339141699105,-1.6213687437728947,-0.1270455071565092,-0.2595101368446733,0.5977757083117555,0,0,0,0,0,0,1
822,-1.6523339141699105,-1.6213687437728947,-0.3613222841540365,0.1718514445138192,0.6291970706766932,0,0,0,0,0,0,1
823,-1.6523339141699105,-1.6213687437728947,0.0458730663416655,-0.530365083279075,0.6606184330416307,0,0,0,0,0,0,1
824,-1.7023299477975316,-1.6887696293784618,-0.3166981361545075,-0.0087185197757825,0.7077504765890371,0,0,0,0,0,0,1
825,-1.7023299477975316,-1.7561705149840288,-0.5732869871517993,0.2821997560241306,0.7548825201364435,0,0,0,0,0,0,1
826,-1.7023299477975316,-1.8235714005895571,-0.3613222841540365,0.0013131449069732,0.7863038825013812,0,0,0,0,0,0,1
827,-1.7523259814251813,-1.8909722861951244,-0.3222761546544486,-0.1792568193826278,0.8177252448663187,0,0,0,0,0,0,1
828,-1.7523259814251813,-1.8235714005895571,-0.2107157846556261,0.2119781032448416,0.8491466072312563,0,0,0,0,0,0,1
829,-1.7523259814251813,-1.8235714005895571,0.1518554178405469,-0.2795734662101841,0.880567969596194,0,0,0,0,0,0,1
830,-1.7523259814251813,-1.8235714005895571,0.2243696583397816,-0.5504284126445864,0.9119893319611316,0,0,0,0,0,0,1
831,-1.7023299477975316,-1.7561705149840288,0.51442662033672,-0.5002700892308083,0.9434106943260692,0,0,0,0,0,0,1
832,-1.7023299477975316,-1.7561705149840288,0.0291390108418422,0.2320414326103524,0.9748320566910068,0,0,0,0,0,0,1
833,-1.7023299477975316,-1.7561705149840288,-0.0991554146568036,-0.1391301606516054,1.0219641002384132,0,0,0,0,0,0,1
834,-1.7023299477975316,-1.7561705149840288,0.4307563428376032,-1.2024866170237023,1.0533854626033508,0,0,0,0,0,0,1
835,-1.7023299477975316,-1.7561705149840288,-1.1478228926457352,1.824542942548048,1.0848068249682885,0,0,0,0,0,0,1
836,-1.6523339141699105,-1.7561705149840288,-0.0322191926575101,-0.7510617062996991,1.1633602308806323,0,0,0,0,0,0,1
837,-1.7023299477975316,-1.7561705149840288,-0.9525922451477956,0.5129280437275106,1.2104922744280389,0,0,0,0,0,0,1
838,-1.7023299477975316,-1.7561705149840288,-0.4115244506535067,0.7837829901619122,1.2419136367929764,0,0,0,0,0,0,1
839,-1.7023299477975316,-1.7561705149840288,-0.740627542150033,0.1517881151483077,1.273334999157914,0,0,0,0,0,0,1
871,-2.1022982168186437,-2.430179371039545,-1.192447040645264,1.626442823513386,-0.6747894674682174,0,0,0,0,0,0,1
872,-2.1022982168186437,-2.430179371039545,-1.1143547816460884,1.3254928830307169,-0.6275786314190692,0,0,0,0,0,0,1
873,-2.1022982168186437,-2.430179371039545,-1.1366668556458528,1.1750179127893825,-0.5803677953699211,0,0,0,0,0,0,1
874,-2.052302183191022,-2.430179371039545,1.9702894488213536,-1.8344814920373076,-0.5174462781383041,0,0,0,0,0,0,1
875,-2.052302183191022,-2.430179371039545,0.202057584340017,-1.1523282936099244,-0.47023544208915613,0,0,0,0,0,0,1
876,-2.1022982168186437,-2.4975802566450738,-0.5286628391522703,0.5530547024585329,-0.4230246060400079,0,0,0,0,0,0,1
877,-2.1522942504462925,-2.4975802566450738,2.09858387432,-1.764259839258018,-0.3601030888083909,0,0,0,0,0,0,1
878,-2.202290284073914,-2.564981142250641,0.2522597508394872,-0.640713394789387,-0.3128922527592428,0,0,0,0,0,0,1
879,-2.1522942504462925,-2.4975802566450738,0.8156396193335408,-0.5103017539135641,-0.2499707355276259,0,0,0,0,0,0,1
880,-2.1022982168186437,-2.4975802566450738,-1.1255108186459706,1.4659361885892956,-0.18704921829600896,0,0,0,0,0,0,1
882,-2.1522942504462925,-2.564981142250641,-0.4171024691534478,0.6232763552378227,-0.09270633869945444,0,0,0,0,0,0,1
883,-2.1522942504462925,-2.564981142250641,1.1168526183303615,-1.4131515753615709,-0.0454955026503063,0,0,0,0,0,0,1
884,-2.1522942504462925,-2.4975802566450738,-0.2720739881549785,-0.570491742010098,0.017426014581310628,0,0,0,0,0,0,1
885,-2.1022982168186437,-2.430179371039545,-1.0195284671470892,0.8038463195274238,0.06463685063045874,0,0,0,0,0,0,1
886,-2.1522942504462925,-2.564981142250641,-0.7908297086495032,1.205112906837649,0.11184768667960689,0,0,0,0,0,0,1
887,-2.1522942504462925,-2.564981142250641,-0.4505705801530945,0.0615031330035071,0.159058522728755,0,0,0,0,0,0,1
888,-2.1522942504462925,-2.564981142250641,3.4707764253055164,-2.3561280555406,0.20626935877790314,0,0,0,0,0,0,1
889,-2.202290284073914,-2.6323820278561696,0.6259869903355426,-1.192454952340947,0.30061223837445755,0,0,0,0,0,0,1
890,-2.202290284073914,-2.6323820278561696,-0.8354538566490322,0.6232763552378227,0.3635337556060745,0,0,0,0,0,0,1
891,-2.202290284073914,-2.6997829134617364,-0.9414362081479136,1.2452395655686714,0.4107445916552226,0,0,0,0,0,0,1
923,-2.2522863177015635,-2.767183799067304,-0.8856560231485022,1.2452395655686714,1.4775738545300083,0,0,0,0,0,0,1
924,-2.2522863177015635,-2.6997829134617364,-0.6458012276510339,0.5329913730930215,1.5404953717616254,0,0,0,0,0,0,1
925,-2.2522863177015635,-2.6997829134617364,1.4571117468267702,-1.2426132757547248,1.6034168889932423,0,0,0,0,0,0,1
926,-2.202290284073914,-2.6323820278561696,0.4698024723371911,-0.9115683412237894,1.6506277250423904,0,0,0,0,0,0,1
928,-2.202290284073914,-2.6997829134617364,-0.7964077271494443,1.2452395655686714,-1.6328258495918475,0,0,0,0,0,0,1
929,-2.202290284073914,-2.6997829134617364,2.288236503317998,-1.814418162671796,-1.5384829699952929,0,0,0,0,0,0,1
930,-2.202290284073914,-2.6997829134617364,-0.6681133016507984,1.1148279246928483,-1.4912721339461446,0,0,0,0,0,0,1
931,-2.2522863177015635,-2.767183799067304,-0.4784606726528002,0.7336246667481341,-1.4440612978969964,0,0,0,0,0,0,1
932,-2.2522863177015635,-2.767183799067304,0.0179829738419599,-0.3798901130377404,-1.3811397806653798,0,0,0,0,0,0,1
933,-2.202290284073914,-2.6997829134617364,-0.9804823376475014,1.0044796131825364,-1.3339289446162315,0,0,0,0,0,0,1
934,-2.2522863177015635,-2.6997829134617364,0.3247739913387218,-0.2795734662101841,-1.2867181085670836,0,0,0,0,0,0,1
935,-2.2522863177015635,-2.6997829134617364,-1.186869022145323,1.0847329306445812,-1.2395072725179352,0,0,0,0,0,0,1
936,-2.2522863177015635,-2.6997829134617364,0.5702068053361313,-0.339763454306718,-1.1765857552863184,0,0,0,0,0,0,1
937,-2.202290284073914,-2.6323820278561696,-0.6736913201507395,0.6232763552378227,-1.1136642380547015,0,0,0,0,0,0,1
938,-2.202290284073914,-2.564981142250641,-1.5382841876416138,2.1882160457477005,-1.0507427208230844,0,0,0,0,0,0,1
939,-2.202290284073914,-2.564981142250641,1.585406172325416,-1.4231832400443265,-1.0035318847739365,0,0,0,0,0,0,1
940,-2.2522863177015635,-2.6323820278561696,-0.2832300251548608,0.0715347976862629,-0.9563210487247883,0,0,0,0,0,0,1
941,-2.202290284073914,-2.564981142250641,-0.5342408576522114,0.8941313016722243,-0.9091102126756401,0,0,0,0,0,0,1
942,-2.202290284073914,-2.564981142250641,0.6204089718356014,-1.1824232876581913,-0.861899376626492,0,0,0,0,0,0,1
943,-2.1522942504462925,-2.4975802566450738,-0.42825850615333,0.4326747262654651,-0.8146885405773439,0,0,0,0,0,0,1
974,-2.052302183191022,-2.295377599828411,0.782171508333894,-0.9617266646375676,0.1421659540201603,0,0,0,0,0,0,1
975,-2.0023061495633723,-2.295377599828411,-0.1549355996562149,-0.4802067598652967,0.1893767900693084,0,0,0,0,0,0,1
976,-2.0023061495633723,-2.295377599828411,0.4976925648368967,-0.3197001249412072,0.23658762611845657,0,0,0,0,0,0,1
977,-2.0023061495633723,-2.295377599828411,-0.8187198011492087,1.1348912540583591,0.29950914335007345,0,0,0,0,0,0,1
978,-2.0023061495633723,-2.2279767142228826,2.1097399113198816,-1.9047031448165967,0.3624306605816904,0,0,0,0,0,0,1
979,-1.9023140823081013,-2.160575828617316,-0.071265322157098,0.2320414326103524,0.4096414966308385,0,0,0,0,0,0,1
980,-1.9023140823081013,-2.160575828617316,-0.8354538566490322,1.3355245477134718,0.47256301386245547,0,0,0,0,0,0,1
981,-1.9523101159357228,-2.2279767142228826,-0.7238934866502097,0.2821997560241306,0.5197738499116036,0,0,0,0,0,0,1
982,-1.9023140823081013,-2.160575828617316,0.648299064335307,-0.8915050118582778,0.5669846859607517,0,0,0,0,0,0,1
